HCHO Reading,Location,Current Date,Next Date,HCHO Reading Z-Score,Year,Month
0.000136852,Jaffna Proper,2019-05-30,5/31/2019,0.39980391630461437,2019,5
0.000125974,Jaffna Proper,2019-05-31,6/1/2019,0.24471966261090167,2019,5
0.00019666,Jaffna Proper,2019-06-01,6/2/2019,1.252467921168888,2019,6
0.00016403,Jaffna Proper,2019-06-02,6/3/2019,0.7872721868403494,2019,6
0.000155111,Jaffna Proper,2019-06-03,6/4/2019,0.6601167852321288,2019,6
0.000116576,Jaffna Proper,2019-06-04,6/5/2019,0.11073530737891871,2019,6
0.000111224,Jaffna Proper,2019-06-05,6/6/2019,0.034433512401096496,2019,6
0.000102255,Jaffna Proper,2019-06-06,6/7/2019,-0.09343472361461495,2019,6
0.000115994,Jaffna Proper,2019-06-07,6/8/2019,0.10243791487572501,2019,6
0.00013928,Jaffna Proper,2019-06-08,6/9/2019,0.43441915513237095,2019,6
5.761768451360933e-05,Jaffna Proper,2019-06-09,6/10/2019,-0.7298150103490975,2019,6
0.00010880874674908719,Jaffna Proper,2019-06-10,6/11/2019,0.0,2019,6
4.8544600631062886e-05,Jaffna Proper,2019-06-11,6/12/2019,-0.8591671378196958,2019,6
0.000107842,Jaffna Proper,2019-06-12,6/13/2019,-0.013782606921585673,2019,6
7.374061697700919e-05,Jaffna Proper,2019-06-13,6/14/2019,-0.49995539015783985,2019,6
4.7502897204355495e-05,Jaffna Proper,2019-06-14,6/15/2019,-0.8740183787188591,2019,6
0.000129298,Jaffna Proper,2019-06-15,6/16/2019,0.29210889402089435,2019,6
0.000220227,Jaffna Proper,2019-06-16,6/17/2019,1.5884552907956324,2019,6
0.00020364,Jaffna Proper,2019-06-18,6/19/2019,1.3519796044546126,2019,6
0.000112395,Jaffna Proper,2019-06-19,6/20/2019,0.05112809422453246,2019,6
0.000187619,Jaffna Proper,2019-06-20,6/21/2019,1.1235732036063897,2019,6
0.000173352,Jaffna Proper,2019-06-21,6/22/2019,0.920173033772946,2019,6
1.5476107811512605e-05,Jaffna Proper,2019-06-22,6/23/2019,-1.3306143275324969,2019,6
9.300714901550795e-05,Jaffna Proper,2019-06-23,6/24/2019,-0.22527845115649908,2019,6
5.381581219911672e-05,Jaffna Proper,2019-06-24,6/25/2019,-0.7840171183222427,2019,6
0.000151646,Jaffna Proper,2019-06-25,6/26/2019,0.6107173607930115,2019,6
0.000120972,Jaffna Proper,2019-06-26,6/27/2019,0.17340770848551565,2019,6
0.00017209,Jaffna Proper,2019-06-27,6/28/2019,0.9021810933278764,2019,6
3.689719525098189e-05,Jaffna Proper,2019-06-28,6/29/2019,-1.0252205640780148,2019,6
7.656794356458074e-05,Jaffna Proper,2019-06-29,6/30/2019,-0.45964707670114513,2019,6
0.000136842,Jaffna Proper,2019-06-30,7/1/2019,0.39966134942311626,2019,6
4.255496157286016e-05,Jaffna Proper,2019-07-01,7/2/2019,-0.9445595540024573,2019,7
0.000139079,Jaffna Proper,2019-07-02,7/3/2019,0.43155356081425733,2019,7
7.435309400163319e-05,Jaffna Proper,2019-07-03,7/4/2019,-0.49122349621884753,2019,7
0.000122194,Jaffna Proper,2019-07-05,7/6/2019,0.19082938140459232,2019,7
7.592304909765967e-05,Jaffna Proper,2019-07-06,7/7/2019,-0.4688411360055816,2019,7
0.000203413,Jaffna Proper,2019-07-07,7/8/2019,1.3487433362446042,2019,7
0.000203056,Jaffna Proper,2019-07-08,7/9/2019,1.3436536985751193,2019,7
