STATION,NAME,DATE,PRCP,TAVG,TMAX,TMIN
CE000434730,"NUWARA ELIYA, CE",2/6/2021,0,59,66,52
CE000434730,"NUWARA ELIYA, CE",2/7/2021,0.25,59,68,54
CE000434730,"NUWARA ELIYA, CE",2/8/2021,0.1,58,65,52
CE000434730,"NUWARA ELIYA, CE",2/9/2021,0.04,55,69,45
CE000434730,"NUWARA ELIYA, CE",2/10/2021,0,59,,46
CE000434730,"NUWARA ELIYA, CE",2/13/2021,,60,71,
CE000434730,"NUWARA ELIYA, CE",2/14/2021,0,61,69,54
CE000434730,"NUWARA ELIYA, CE",2/15/2021,0.01,60,72,49
CE000434730,"NUWARA ELIYA, CE",2/16/2021,0,60,71,47
CE000434730,"NUWARA ELIYA, CE",2/17/2021,0,60,71,49
CE000434730,"NUWARA ELIYA, CE",2/18/2021,0,59,72,47
CE000434730,"NUWARA ELIYA, CE",2/19/2021,0,62,,46
CE000434730,"NUWARA ELIYA, CE",2/22/2021,0.54,61,69,49
CE000434730,"NUWARA ELIYA, CE",2/23/2021,0,60,71,51
CE000434730,"NUWARA ELIYA, CE",2/24/2021,0,59,72,49
CE000434730,"NUWARA ELIYA, CE",2/25/2021,0,59,72,46
CE000434730,"NUWARA ELIYA, CE",2/26/2021,0,60,75,47
CE000434730,"NUWARA ELIYA, CE",2/27/2021,0,62,75,45
CE000434730,"NUWARA ELIYA, CE",2/28/2021,0,62,73,45
CE000434730,"NUWARA ELIYA, CE",3/1/2021,0,58,72,45
CE000434730,"NUWARA ELIYA, CE",3/2/2021,0,56,70,42
CE000434730,"NUWARA ELIYA, CE",3/3/2021,0,56,69,43
CE000434730,"NUWARA ELIYA, CE",3/4/2021,0,59,72,45
CE000434730,"NUWARA ELIYA, CE",3/5/2021,0,61,70,48
CE000434730,"NUWARA ELIYA, CE",3/6/2021,0,60,74,52
CE000434730,"NUWARA ELIYA, CE",3/7/2021,0.97,62,73,51
CE000434730,"NUWARA ELIYA, CE",3/8/2021,0.05,62,,57
CE000434730,"NUWARA ELIYA, CE",3/9/2021,0.11,62,72,48
CE000434730,"NUWARA ELIYA, CE",3/10/2021,0,60,66,55
CE000434730,"NUWARA ELIYA, CE",3/11/2021,0.64,58,65,54
CE000434730,"NUWARA ELIYA, CE",3/12/2021,0.18,61,68,55
CE000434730,"NUWARA ELIYA, CE",3/13/2021,0,62,70,55
CE000434730,"NUWARA ELIYA, CE",3/14/2021,0,61,69,54
CE000434730,"NUWARA ELIYA, CE",3/15/2021,0.01,62,69,54
CE000434730,"NUWARA ELIYA, CE",3/16/2021,0,62,69,56
CE000434730,"NUWARA ELIYA, CE",3/17/2021,0,61,70,
CE000434730,"NUWARA ELIYA, CE",3/18/2021,0,61,71,48
CE000434730,"NUWARA ELIYA, CE",3/19/2021,0,61,66,51
CE000434730,"NUWARA ELIYA, CE",3/20/2021,0,62,,53
CE000434730,"NUWARA ELIYA, CE",3/21/2021,0,64,,53
CE000434730,"NUWARA ELIYA, CE",3/22/2021,0.11,64,72,52
CE000434730,"NUWARA ELIYA, CE",3/23/2021,0,63,71,
CE000434730,"NUWARA ELIYA, CE",3/24/2021,0,60,65,56
CE000434730,"NUWARA ELIYA, CE",3/25/2021,0.1,60,63,58
CE000434730,"NUWARA ELIYA, CE",3/26/2021,0.07,62,69,58
CE000434730,"NUWARA ELIYA, CE",3/27/2021,0.06,61,70,56
CE000434730,"NUWARA ELIYA, CE",3/28/2021,0.21,60,71,54
CE000434730,"NUWARA ELIYA, CE",3/29/2021,0.5,61,71,50
CE000434730,"NUWARA ELIYA, CE",3/30/2021,1.28,60,,
CE000434730,"NUWARA ELIYA, CE",3/31/2021,0,63,75,51
CE000434730,"NUWARA ELIYA, CE",4/1/2021,0,62,,
CE000434730,"NUWARA ELIYA, CE",4/2/2021,0,63,76,50
CE000434730,"NUWARA ELIYA, CE",4/3/2021,0,61,75,49
CE000434730,"NUWARA ELIYA, CE",4/4/2021,0,63,76,49
CE000434730,"NUWARA ELIYA, CE",4/5/2021,0,65,75,53
CE000434730,"NUWARA ELIYA, CE",4/6/2021,0,60,73,50
CE000434730,"NUWARA ELIYA, CE",4/7/2021,0,60,73,45
CE000434730,"NUWARA ELIYA, CE",4/8/2021,0,60,71,45
CE000434730,"NUWARA ELIYA, CE",4/9/2021,0.16,61,69,51
CE000434730,"NUWARA ELIYA, CE",4/10/2021,0.01,61,70,53
CE000434730,"NUWARA ELIYA, CE",4/11/2021,1.41,61,68,
CE000434730,"NUWARA ELIYA, CE",4/12/2021,0.67,62,74,54
CE000434730,"NUWARA ELIYA, CE",4/13/2021,0.12,61,72,
CE000434730,"NUWARA ELIYA, CE",4/14/2021,0.2,61,72,52
CE000434730,"NUWARA ELIYA, CE",4/15/2021,0.26,60,71,55
CE000434730,"NUWARA ELIYA, CE",4/16/2021,1.06,62,69,53
CE000434730,"NUWARA ELIYA, CE",4/17/2021,0.16,62,73,54
CE000434730,"NUWARA ELIYA, CE",4/18/2021,0,57,,51
CE000434730,"NUWARA ELIYA, CE",4/19/2021,0.1,61,72,
CE000434730,"NUWARA ELIYA, CE",4/20/2021,0,63,,48
CE000434730,"NUWARA ELIYA, CE",4/21/2021,0,61,72,51
CE000434730,"NUWARA ELIYA, CE",4/22/2021,0,60,70,49
CE000434730,"NUWARA ELIYA, CE",4/23/2021,0.08,62,73,
CE000434730,"NUWARA ELIYA, CE",4/24/2021,0,61,73,49
CE000434730,"NUWARA ELIYA, CE",4/25/2021,0,61,74,49
CE000434730,"NUWARA ELIYA, CE",4/26/2021,0,61,72,48
CE000434730,"NUWARA ELIYA, CE",4/27/2021,0,64,73,54
CE000434730,"NUWARA ELIYA, CE",4/28/2021,0,63,74,51
CE000434730,"NUWARA ELIYA, CE",4/29/2021,0,64,73,53
CE000434730,"NUWARA ELIYA, CE",4/30/2021,0,62,73,54
CE000434730,"NUWARA ELIYA, CE",5/1/2021,0,64,72,54
CE000434730,"NUWARA ELIYA, CE",5/2/2021,0,63,72,57
CE000434730,"NUWARA ELIYA, CE",5/3/2021,0.06,67,,54
CE000434730,"NUWARA ELIYA, CE",5/4/2021,0.81,62,71,54
CE000434730,"NUWARA ELIYA, CE",5/5/2021,0.17,63,,53
CE000434730,"NUWARA ELIYA, CE",5/6/2021,0,62,72,53
CE000434730,"NUWARA ELIYA, CE",5/7/2021,0.13,62,70,
CE000434730,"NUWARA ELIYA, CE",5/8/2021,0,64,73,55
CE000434730,"NUWARA ELIYA, CE",5/9/2021,0,62,,54
CE000434730,"NUWARA ELIYA, CE",5/10/2021,0.61,62,71,55
CE000434730,"NUWARA ELIYA, CE",5/11/2021,0.24,63,72,55
CE000434730,"NUWARA ELIYA, CE",5/12/2021,0.8,64,71,
CE000434730,"NUWARA ELIYA, CE",5/13/2021,1.13,64,69,59
CE000434730,"NUWARA ELIYA, CE",5/14/2021,0.54,62,70,56
CE000434730,"NUWARA ELIYA, CE",5/15/2021,0.61,63,69,56
CE000434730,"NUWARA ELIYA, CE",5/16/2021,0,64,72,59
CE000434730,"NUWARA ELIYA, CE",5/17/2021,0,65,75,58
CE000434730,"NUWARA ELIYA, CE",5/18/2021,0,64,74,53
CE000434730,"NUWARA ELIYA, CE",5/19/2021,0,63,71,55
CE000434730,"NUWARA ELIYA, CE",5/20/2021,0.31,62,68,58
CE000434730,"NUWARA ELIYA, CE",5/21/2021,0.06,61,67,58
CE000434730,"NUWARA ELIYA, CE",5/22/2021,0.02,62,,59
CE000434730,"NUWARA ELIYA, CE",5/23/2021,0.03,62,66,57
CE000434730,"NUWARA ELIYA, CE",5/24/2021,0.48,65,,60
CE000434730,"NUWARA ELIYA, CE",5/25/2021,2.54,60,63,
CE000434730,"NUWARA ELIYA, CE",5/26/2021,0.51,59,62,56
CE000434730,"NUWARA ELIYA, CE",5/27/2021,1.18,60,62,56
CE000434730,"NUWARA ELIYA, CE",5/28/2021,0.23,61,69,57
CE000434730,"NUWARA ELIYA, CE",5/29/2021,0.06,61,68,56
CE000434730,"NUWARA ELIYA, CE",5/30/2021,0.09,61,67,58
CE000434730,"NUWARA ELIYA, CE",5/31/2021,0,62,70,
CE000434730,"NUWARA ELIYA, CE",6/1/2021,0,62,69,55
CE000434730,"NUWARA ELIYA, CE",6/2/2021,0,64,72,54
CE000434730,"NUWARA ELIYA, CE",6/3/2021,0.01,63,70,58
CE000434730,"NUWARA ELIYA, CE",6/4/2021,1.6,62,70,59
CE000434730,"NUWARA ELIYA, CE",6/5/2021,0.45,61,67,
CE000434730,"NUWARA ELIYA, CE",6/6/2021,0.06,62,70,55
CE000434730,"NUWARA ELIYA, CE",6/7/2021,0,63,72,52
CE000434730,"NUWARA ELIYA, CE",6/8/2021,0.02,62,70,59
CE000434730,"NUWARA ELIYA, CE",6/9/2021,0.77,62,67,58
CE000434730,"NUWARA ELIYA, CE",6/10/2021,0.02,61,68,
CE000434730,"NUWARA ELIYA, CE",6/11/2021,0,60,67,54
CE000434730,"NUWARA ELIYA, CE",6/12/2021,0,62,68,56
CE000434730,"NUWARA ELIYA, CE",6/13/2021,0.12,61,67,56
CE000434730,"NUWARA ELIYA, CE",6/14/2021,1,60,65,55
CE000434730,"NUWARA ELIYA, CE",6/15/2021,0,60,67,55
CE000434730,"NUWARA ELIYA, CE",6/16/2021,0,61,,57
CE000434730,"NUWARA ELIYA, CE",6/17/2021,0,60,66,57
CE000434730,"NUWARA ELIYA, CE",6/18/2021,0,61,67,55
CE000434730,"NUWARA ELIYA, CE",6/19/2021,0,62,70,55
CE000434730,"NUWARA ELIYA, CE",6/20/2021,0,63,72,55
CE000434730,"NUWARA ELIYA, CE",6/21/2021,0,63,72,51
CE000434730,"NUWARA ELIYA, CE",6/22/2021,0,61,69,53
CE000434730,"NUWARA ELIYA, CE",6/23/2021,0,62,69,57
CE000434730,"NUWARA ELIYA, CE",6/24/2021,0.15,60,66,58
CE000434730,"NUWARA ELIYA, CE",6/25/2021,0.1,61,,57
CE000434730,"NUWARA ELIYA, CE",6/26/2021,0,60,66,56
CE000434730,"NUWARA ELIYA, CE",6/27/2021,0.05,59,64,56
CE000434730,"NUWARA ELIYA, CE",6/28/2021,0,61,70,
CE000434730,"NUWARA ELIYA, CE",6/29/2021,0,64,72,53
CE000434730,"NUWARA ELIYA, CE",6/30/2021,0,65,74,58
CE000434730,"NUWARA ELIYA, CE",7/1/2021,0.02,62,69,57
CE000434730,"NUWARA ELIYA, CE",7/2/2021,0.17,60,,57
CE000434730,"NUWARA ELIYA, CE",7/3/2021,0,62,71,55
CE000434730,"NUWARA ELIYA, CE",7/4/2021,0,60,73,53
CE000434730,"NUWARA ELIYA, CE",7/5/2021,0.58,63,,53
CE000434730,"NUWARA ELIYA, CE",7/6/2021,0.57,62,70,56
CE000434730,"NUWARA ELIYA, CE",7/7/2021,0.05,63,71,55
CE000434730,"NUWARA ELIYA, CE",7/8/2021,0.03,63,71,
CE000434730,"NUWARA ELIYA, CE",7/9/2021,0.01,61,64,57
CE000434730,"NUWARA ELIYA, CE",7/10/2021,3.71,57,,55
CE000434730,"NUWARA ELIYA, CE",7/11/2021,0.52,59,61,54
CE000434730,"NUWARA ELIYA, CE",7/12/2021,0.22,60,62,57
CE000434730,"NUWARA ELIYA, CE",7/13/2021,0.13,61,66,57
CE000434730,"NUWARA ELIYA, CE",7/14/2021,0,61,66,57
CE000434730,"NUWARA ELIYA, CE",7/15/2021,0.01,61,68,58
CE000434730,"NUWARA ELIYA, CE",7/16/2021,0,62,68,57
CE000434730,"NUWARA ELIYA, CE",7/17/2021,0.01,63,69,57
CE000434730,"NUWARA ELIYA, CE",7/18/2021,0.06,62,69,58
CE000434730,"NUWARA ELIYA, CE",7/19/2021,0.01,61,67,57
CE000434730,"NUWARA ELIYA, CE",7/20/2021,0,61,68,56
CE000434730,"NUWARA ELIYA, CE",7/21/2021,0,60,65,57
CE000434730,"NUWARA ELIYA, CE",7/22/2021,0.01,60,64,57
CE000434730,"NUWARA ELIYA, CE",7/23/2021,0.12,59,62,56
CE000434730,"NUWARA ELIYA, CE",7/24/2021,0.63,60,64,57
CE000434730,"NUWARA ELIYA, CE",7/25/2021,0.13,61,66,58
CE000434730,"NUWARA ELIYA, CE",7/26/2021,0.4,60,66,56
CE000434730,"NUWARA ELIYA, CE",7/27/2021,0.37,62,67,57
CE000434730,"NUWARA ELIYA, CE",7/28/2021,0.02,62,67,58
CE000434730,"NUWARA ELIYA, CE",7/29/2021,0.11,63,69,58
CE000434730,"NUWARA ELIYA, CE",7/30/2021,0,63,68,57
CE000434730,"NUWARA ELIYA, CE",7/31/2021,0,63,71,56
CE000434730,"NUWARA ELIYA, CE",8/1/2021,0,62,68,56
CE000434730,"NUWARA ELIYA, CE",8/2/2021,0,60,64,56
CE000434730,"NUWARA ELIYA, CE",8/3/2021,0,61,68,56
CE000434730,"NUWARA ELIYA, CE",8/4/2021,0,61,67,58
CE000434730,"NUWARA ELIYA, CE",8/5/2021,0,61,67,58
CE000434730,"NUWARA ELIYA, CE",8/6/2021,0.07,61,66,58
CE000434730,"NUWARA ELIYA, CE",8/7/2021,0.07,62,66,59
CE000434730,"NUWARA ELIYA, CE",8/8/2021,0.37,61,64,59
CE000434730,"NUWARA ELIYA, CE",8/9/2021,0.22,61,66,58
CE000434730,"NUWARA ELIYA, CE",8/10/2021,0.08,61,66,58
CE000434730,"NUWARA ELIYA, CE",8/11/2021,0,62,68,57
CE000434730,"NUWARA ELIYA, CE",8/12/2021,0.91,59,64,
CE000434730,"NUWARA ELIYA, CE",8/13/2021,0.53,62,68,55
CE000434730,"NUWARA ELIYA, CE",8/14/2021,0.03,59,65,57
CE000434730,"NUWARA ELIYA, CE",8/15/2021,0.13,60,68,55
CE000434730,"NUWARA ELIYA, CE",8/16/2021,0,60,66,56
CE000434730,"NUWARA ELIYA, CE",8/17/2021,0,60,65,57
CE000434730,"NUWARA ELIYA, CE",8/18/2021,0.01,60,66,57
CE000434730,"NUWARA ELIYA, CE",8/19/2021,0.13,60,67,56
CE000434730,"NUWARA ELIYA, CE",8/20/2021,0,64,71,56
CE000434730,"NUWARA ELIYA, CE",8/21/2021,0.04,60,66,
CE000434730,"NUWARA ELIYA, CE",8/22/2021,0.09,60,67,55
CE000434730,"NUWARA ELIYA, CE",8/24/2021,0,62,69,53
CE000434730,"NUWARA ELIYA, CE",8/25/2021,0.01,61,66,56
CE000434730,"NUWARA ELIYA, CE",8/26/2021,0.33,60,64,58
CE000434730,"NUWARA ELIYA, CE",8/27/2021,0.17,60,64,57
CE000434730,"NUWARA ELIYA, CE",8/28/2021,0.24,59,63,57
CE000434730,"NUWARA ELIYA, CE",8/29/2021,0.69,59,61,57
CE000434730,"NUWARA ELIYA, CE",8/30/2021,0.63,59,61,55
CE000434730,"NUWARA ELIYA, CE",8/31/2021,0.09,60,68,
CE000434730,"NUWARA ELIYA, CE",9/1/2021,0,62,68,52
CE000434730,"NUWARA ELIYA, CE",9/2/2021,0.11,59,63,
CE000434730,"NUWARA ELIYA, CE",9/3/2021,0.04,59,63,55
CE000434730,"NUWARA ELIYA, CE",9/4/2021,0.15,59,63,56
CE000434730,"NUWARA ELIYA, CE",9/5/2021,0.13,60,63,56
CE000434730,"NUWARA ELIYA, CE",9/6/2021,0.78,60,64,57
CE000434730,"NUWARA ELIYA, CE",9/7/2021,0.14,61,68,57
CE000434730,"NUWARA ELIYA, CE",9/8/2021,0,61,67,55
CE000434730,"NUWARA ELIYA, CE",9/9/2021,0,62,72,
CE000434730,"NUWARA ELIYA, CE",9/10/2021,0,62,71,51
CE000434730,"NUWARA ELIYA, CE",9/11/2021,0,61,68,
CE000434730,"NUWARA ELIYA, CE",9/12/2021,0,61,67,55
CE000434730,"NUWARA ELIYA, CE",9/13/2021,0.02,61,65,57
CE000434730,"NUWARA ELIYA, CE",9/14/2021,0.04,62,69,
CE000434730,"NUWARA ELIYA, CE",9/15/2021,0.02,63,72,56
CE000434730,"NUWARA ELIYA, CE",9/16/2021,0.12,63,68,59
CE000434730,"NUWARA ELIYA, CE",9/17/2021,0.11,62,70,58
CE000434730,"NUWARA ELIYA, CE",9/18/2021,0,63,71,57
CE000434730,"NUWARA ELIYA, CE",9/19/2021,0,63,71,54
CE000434730,"NUWARA ELIYA, CE",9/20/2021,0.08,61,67,
CE000434730,"NUWARA ELIYA, CE",9/21/2021,0.07,60,66,56
CE000434730,"NUWARA ELIYA, CE",9/22/2021,0.02,62,73,55
CE000434730,"NUWARA ELIYA, CE",9/23/2021,0,62,69,56
CE000434730,"NUWARA ELIYA, CE",9/24/2021,0,62,68,56
CE000434730,"NUWARA ELIYA, CE",9/25/2021,1.99,61,66,58
CE000434730,"NUWARA ELIYA, CE",9/26/2021,0,61,66,57
CE000434730,"NUWARA ELIYA, CE",9/27/2021,1.69,58,63,55
CE000434730,"NUWARA ELIYA, CE",9/28/2021,0.62,58,60,56
CE000434730,"NUWARA ELIYA, CE",9/29/2021,0.09,60,66,55
CE000434730,"NUWARA ELIYA, CE",9/30/2021,0.01,60,63,56
CE000434730,"NUWARA ELIYA, CE",10/1/2021,0.11,59,66,
CE000434730,"NUWARA ELIYA, CE",10/2/2021,2.59,61,70,53
CE000434730,"NUWARA ELIYA, CE",10/3/2021,0.18,62,68,55
CE000434730,"NUWARA ELIYA, CE",10/4/2021,0.02,61,66,59
CE000434730,"NUWARA ELIYA, CE",10/5/2021,0.09,61,67,58
CE000434730,"NUWARA ELIYA, CE",10/6/2021,0.48,60,68,57
CE000434730,"NUWARA ELIYA, CE",10/7/2021,0.08,62,68,56
CE000434730,"NUWARA ELIYA, CE",10/8/2021,0,61,68,
CE000434730,"NUWARA ELIYA, CE",10/9/2021,0,62,67,57
CE000434730,"NUWARA ELIYA, CE",10/10/2021,0.08,60,64,58
CE000434730,"NUWARA ELIYA, CE",10/11/2021,1.56,59,62,
CE000434730,"NUWARA ELIYA, CE",10/12/2021,0,59,62,56
CE000434730,"NUWARA ELIYA, CE",10/13/2021,0.2,61,66,57
CE000434730,"NUWARA ELIYA, CE",10/14/2021,0.02,61,67,56
CE000434730,"NUWARA ELIYA, CE",10/15/2021,0,61,67,58
CE000434730,"NUWARA ELIYA, CE",10/16/2021,0.06,59,63,58
CE000434730,"NUWARA ELIYA, CE",10/17/2021,0.06,60,65,55
CE000434730,"NUWARA ELIYA, CE",10/18/2021,0.04,59,65,
CE000434730,"NUWARA ELIYA, CE",10/19/2021,0,63,72,53
CE000434730,"NUWARA ELIYA, CE",10/20/2021,0.26,62,68,55
CE000434730,"NUWARA ELIYA, CE",10/21/2021,0.23,62,73,54
CE000434730,"NUWARA ELIYA, CE",10/22/2021,0.8,62,71,
CE000434730,"NUWARA ELIYA, CE",10/23/2021,0.13,59,72,54
CE000434730,"NUWARA ELIYA, CE",10/24/2021,3.27,61,67,53
CE000434730,"NUWARA ELIYA, CE",10/25/2021,0.05,63,71,56
CE000434730,"NUWARA ELIYA, CE",10/26/2021,0.15,61,70,57
CE000434730,"NUWARA ELIYA, CE",10/27/2021,1.37,62,69,54
CE000434730,"NUWARA ELIYA, CE",10/28/2021,0,62,69,56
CE000434730,"NUWARA ELIYA, CE",10/29/2021,0.39,61,68,58
CE000434730,"NUWARA ELIYA, CE",10/30/2021,1.6,61,69,56
CE000434730,"NUWARA ELIYA, CE",10/31/2021,1.2,63,70,54
CE000434730,"NUWARA ELIYA, CE",11/1/2021,0.19,62,70,58
CE000434730,"NUWARA ELIYA, CE",11/2/2021,0.96,63,71,55
CE000434730,"NUWARA ELIYA, CE",11/3/2021,0.33,60,72,56
CE000434730,"NUWARA ELIYA, CE",11/4/2021,1.3,61,67,57
CE000434730,"NUWARA ELIYA, CE",11/5/2021,0.03,60,65,56
CE000434730,"NUWARA ELIYA, CE",11/6/2021,0,60,66,57
CE000434730,"NUWARA ELIYA, CE",11/7/2021,0.61,60,63,56
CE000434730,"NUWARA ELIYA, CE",11/8/2021,0.72,59,62,56
CE000434730,"NUWARA ELIYA, CE",11/9/2021,0.65,61,65,56
CE000434730,"NUWARA ELIYA, CE",11/10/2021,0.28,59,65,
CE000434730,"NUWARA ELIYA, CE",11/11/2021,0.24,60,63,55
CE000434730,"NUWARA ELIYA, CE",11/12/2021,0.24,58,63,
CE000434730,"NUWARA ELIYA, CE",11/13/2021,0.17,59,66,51
CE000434730,"NUWARA ELIYA, CE",11/14/2021,0.04,60,,55
CE000434730,"NUWARA ELIYA, CE",11/15/2021,0.24,61,65,56
CE000434730,"NUWARA ELIYA, CE",11/16/2021,0.18,61,66,58
CE000434730,"NUWARA ELIYA, CE",11/17/2021,0,61,65,56
CE000434730,"NUWARA ELIYA, CE",11/18/2021,0.15,59,66,56
CE000434730,"NUWARA ELIYA, CE",11/19/2021,0.01,61,69,55
CE000434730,"NUWARA ELIYA, CE",11/20/2021,0.64,63,,54
CE000434730,"NUWARA ELIYA, CE",11/21/2021,0,61,67,54
CE000434730,"NUWARA ELIYA, CE",11/22/2021,0,63,70,57
CE000434730,"NUWARA ELIYA, CE",11/23/2021,0,62,67,56
CE000434730,"NUWARA ELIYA, CE",11/24/2021,1.11,61,65,58
CE000434730,"NUWARA ELIYA, CE",11/25/2021,0.51,60,,
CE000434730,"NUWARA ELIYA, CE",11/26/2021,0.24,62,71,52
CE000434730,"NUWARA ELIYA, CE",11/27/2021,0.28,61,69,52
CE000434730,"NUWARA ELIYA, CE",11/28/2021,0.49,61,69,55
CE000434730,"NUWARA ELIYA, CE",11/29/2021,0.33,60,66,54
CE000434730,"NUWARA ELIYA, CE",11/30/2021,0.02,61,69,54
CE000434730,"NUWARA ELIYA, CE",12/1/2021,0.02,59,70,
CE000434730,"NUWARA ELIYA, CE",12/2/2021,0,62,68,49
CE000434730,"NUWARA ELIYA, CE",12/3/2021,0.49,63,72,
CE000434730,"NUWARA ELIYA, CE",12/4/2021,0,61,71,
CE000434730,"NUWARA ELIYA, CE",12/5/2021,0,61,71,51
CE000434730,"NUWARA ELIYA, CE",12/6/2021,0.28,61,72,52
CE000434730,"NUWARA ELIYA, CE",12/7/2021,0,60,73,
CE000434730,"NUWARA ELIYA, CE",12/8/2021,0,62,71,47
CE000434730,"NUWARA ELIYA, CE",12/9/2021,0.28,60,70,
CE000434730,"NUWARA ELIYA, CE",12/10/2021,0,60,67,48
CE000434730,"NUWARA ELIYA, CE",12/11/2021,0.09,61,68,54
CE000434730,"NUWARA ELIYA, CE",12/12/2021,0.02,60,66,55
CE000434730,"NUWARA ELIYA, CE",12/13/2021,0.76,59,63,
CE000434730,"NUWARA ELIYA, CE",12/14/2021,0.26,59,66,
CE000434730,"NUWARA ELIYA, CE",12/15/2021,0.08,59,63,56
CE000434730,"NUWARA ELIYA, CE",12/16/2021,0.04,60,68,54
CE000434730,"NUWARA ELIYA, CE",12/17/2021,0,61,68,55
CE000434730,"NUWARA ELIYA, CE",12/18/2021,0,62,69,54
CE000434730,"NUWARA ELIYA, CE",12/19/2021,0.69,58,68,
CE000434730,"NUWARA ELIYA, CE",12/20/2021,0,60,70,45
CE000434730,"NUWARA ELIYA, CE",12/21/2021,0,59,69,
CE000434730,"NUWARA ELIYA, CE",12/22/2021,0,60,70,47
CE000434730,"NUWARA ELIYA, CE",12/23/2021,0.01,59,70,46
CE000434730,"NUWARA ELIYA, CE",12/24/2021,0,58,,43
CE000434730,"NUWARA ELIYA, CE",12/25/2021,0,60,69,42
CE000434730,"NUWARA ELIYA, CE",12/26/2021,0,58,68,
CE000434730,"NUWARA ELIYA, CE",12/27/2021,0,55,69,40
CE000434730,"NUWARA ELIYA, CE",12/28/2021,0,56,69,42
CE000434730,"NUWARA ELIYA, CE",12/29/2021,0,58,67,41
CE000434730,"NUWARA ELIYA, CE",12/30/2021,0,61,69,54
CE000434730,"NUWARA ELIYA, CE",12/31/2021,0.04,58,63,55
CE000434730,"NUWARA ELIYA, CE",1/1/2022,0.06,61,70,55
CE000434730,"NUWARA ELIYA, CE",1/2/2022,0.02,59,63,57
CE000434730,"NUWARA ELIYA, CE",1/3/2022,0.13,59,62,57
CE000434730,"NUWARA ELIYA, CE",1/4/2022,0.02,60,66,54
CE000434730,"NUWARA ELIYA, CE",1/6/2022,0.57,59,68,52
CE000434730,"NUWARA ELIYA, CE",1/7/2022,0.02,62,68,50
CE000434730,"NUWARA ELIYA, CE",1/8/2022,0,59,,49
CE000434730,"NUWARA ELIYA, CE",1/9/2022,0.04,58,68,56
CE000434730,"NUWARA ELIYA, CE",1/10/2022,0.12,60,,55
CE000434730,"NUWARA ELIYA, CE",1/12/2022,0,60,,52
CE000434730,"NUWARA ELIYA, CE",1/13/2022,0.02,61,70,53
CE000434730,"NUWARA ELIYA, CE",1/14/2022,0,60,71,50
CE000434730,"NUWARA ELIYA, CE",1/16/2022,0,61,68,49
CE000434730,"NUWARA ELIYA, CE",1/17/2022,0,58,,
CE000434730,"NUWARA ELIYA, CE",1/19/2022,0,59,,50
CE000434730,"NUWARA ELIYA, CE",1/21/2022,0,59,70,46
CE000434730,"NUWARA ELIYA, CE",1/22/2022,0,56,,
CE000434730,"NUWARA ELIYA, CE",1/26/2022,0,57,,45
CE000434730,"NUWARA ELIYA, CE",1/28/2022,0,56,,45
CE000434730,"NUWARA ELIYA, CE",1/30/2022,0,58,,47
CE000434730,"NUWARA ELIYA, CE",1/31/2022,0,60,,
CE000434730,"NUWARA ELIYA, CE",2/3/2022,0,57,71,47
CE000434730,"NUWARA ELIYA, CE",2/4/2022,0,61,72,47
CE000434730,"NUWARA ELIYA, CE",2/8/2022,0,61,71,47
CE000434730,"NUWARA ELIYA, CE",2/9/2022,0,60,72,51
CE000434730,"NUWARA ELIYA, CE",2/12/2022,0,63,70,54
CE000434730,"NUWARA ELIYA, CE",2/13/2022,0.65,60,,56
CE000434730,"NUWARA ELIYA, CE",2/14/2022,0.02,59,71,
CE000434730,"NUWARA ELIYA, CE",2/16/2022,0,60,,52
CE000434730,"NUWARA ELIYA, CE",2/18/2022,0,60,,49
CE000434730,"NUWARA ELIYA, CE",2/19/2022,0.15,57,,
CE000434730,"NUWARA ELIYA, CE",2/21/2022,0,61,,52
CE000434730,"NUWARA ELIYA, CE",2/22/2022,0,59,71,49
CE000434730,"NUWARA ELIYA, CE",2/24/2022,0.07,59,,53
CE000434730,"NUWARA ELIYA, CE",2/25/2022,0,62,68,52
CE000434730,"NUWARA ELIYA, CE",2/27/2022,0.06,56,,
CE000434730,"NUWARA ELIYA, CE",2/28/2022,0,58,,45
CE000434730,"NUWARA ELIYA, CE",3/2/2022,0,58,63,
CE000434730,"NUWARA ELIYA, CE",3/3/2022,0.17,60,64,55
CE000434730,"NUWARA ELIYA, CE",3/4/2022,0,60,,54
CE000434730,"NUWARA ELIYA, CE",3/5/2022,0.03,60,70,
CE000434730,"NUWARA ELIYA, CE",3/9/2022,0,61,71,51
CE000434730,"NUWARA ELIYA, CE",3/10/2022,0,63,73,50
CE000434730,"NUWARA ELIYA, CE",3/12/2022,0.01,61,70,55
CE000434730,"NUWARA ELIYA, CE",3/14/2022,0,59,,
CE000434730,"NUWARA ELIYA, CE",3/17/2022,0,61,72,55
CE000434730,"NUWARA ELIYA, CE",3/21/2022,0,63,74,
CE000434730,"NUWARA ELIYA, CE",3/23/2022,0,61,,51
CE000434730,"NUWARA ELIYA, CE",3/26/2022,0.04,62,74,50
CE000434730,"NUWARA ELIYA, CE",3/27/2022,0,58,,51
CE000434730,"NUWARA ELIYA, CE",3/30/2022,0,62,72,53
CE000434730,"NUWARA ELIYA, CE",3/31/2022,0.14,62,73,49
CE000434730,"NUWARA ELIYA, CE",4/1/2022,0,62,73,49
CE000434730,"NUWARA ELIYA, CE",4/2/2022,0,62,69,
CE000434730,"NUWARA ELIYA, CE",4/3/2022,0.48,61,71,54
